,formatted_address,latitude,longitude,postcode,Floors,Units,Construction Year,Type,Area
597,"4878 Rue Clark, Montréal, QC H2T 2T5, Canada",45.5213081,-73.59094509999998,H2T 2T5,3.0,2.0,1910.0,Residential,219.0
598,"4872 Rue Clark, Montréal, QC H2T 2T5, Canada",45.521251899999996,-73.590946,H2T 2T5,3.0,3.0,1910.0,Residential,219.0
599,"4860 Rue Clark, Montréal, QC H2T 2T5, Canada",45.521184000000005,-73.59079799999998,H2T 2T5,3.0,3.0,1910.0,Residential,219.0
600,"4854 Rue Clark, Montréal, QC H2T 2T5, Canada",45.521149,-73.59072590000001,H2T 2T5,3.0,3.0,1900.0,Residential,219.0
601,"4848 Rue Clark, Montréal, QC H2T 2T5, Canada",45.5211469,-73.59061910000001,H2T 2T5,3.0,3.0,1910.0,Residential,219.0
602,"4836 Rue Clark, Montréal, QC H2T 2T5, Canada",45.5211225,-73.5905143,H2T 2T5,3.0,3.0,1910.0,Residential,209.0
603,"4830 Rue Clark, Montréal, QC H2T 2T5, Canada",45.521024,-73.59044109999998,H2T 2T5,3.0,3.0,1910.0,Residential,209.0
604,"4812 Rue Clark, Montréal, QC H2T 2T5, Canada",45.520933899999996,-73.590225,H2T 2T5,3.0,3.0,1910.0,Residential,239.0
605,"4800 Rue Clark, Montréal, QC H2T 2T5, Canada",45.5208901,-73.5900059,H2T 2T5,3.0,8.0,1910.0,Residential,477.0
606,"4674 Rue Clark, Montréal, QC H2T 2T4, Canada",45.52060170000001,-73.5895184,H2T 2T4,2.0,1.0,1900.0,Residential,477.0
607,"4668 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520577,-73.5894371,H2T 2T4,2.0,2.0,1900.0,Residential,239.0
608,"4662 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520548,-73.58936,H2T 2T4,3.0,3.0,1900.0,Residential,239.0
609,"4656 Rue Clark, Montréal, QC H2T 2T4, Canada",45.5205411,-73.58921219999998,H2T 2T4,3.0,3.0,1900.0,Residential,239.0
610,"4650 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520477,-73.589241,H2T 2T4,3.0,3.0,1900.0,Residential,239.0
611,"4644 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520431,-73.58910399999998,H2T 2T4,3.0,3.0,1900.0,Residential,239.0
612,"4638 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520423799999996,-73.58903690000001,H2T 2T4,3.0,3.0,1900.0,Residential,239.0
613,"4634 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520361,-73.588966,H2T 2T4,2.0,2.0,1900.0,Residential,224.0
614,"4630 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520324,-73.588898,H2T 2T4,2.0,2.0,1900.0,Residential,224.0
615,"4624 Rue Clark, Montréal, QC H2T 2T4, Canada",45.5203265,-73.5887777,H2T 2T4,2.0,2.0,1900.0,Residential,239.0
616,"4600 Rue Clark, Montréal, QC H2T 2T4, Canada",45.5202023,-73.5884887,H2T 2T4,3.0,3.0,1900.0,Residential,239.0
617,"4596 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520111,-73.5884131,H2T 2T4,2.0,2.0,1900.0,Residential,239.0
618,"4590 Rue Clark, Montréal, QC H2T 2T4, Canada",45.5200964,-73.5882934,H2T 2T4,3.0,7.0,1944.0,Residential,239.0
619,"4578 Rue Clark, Montréal, QC H2T 2T4, Canada",45.52006,-73.588247,H2T 2T4,3.0,3.0,1930.0,Residential,179.0
620,"4566 Rue Clark, Montréal, QC H2T 2T4, Canada",45.520008000000004,-73.58818699999998,H2T 2T4,3.0,7.0,1930.0,Residential,318.0
621,"4540 Rue Clark, Montréal, QC H2T 2T4, Canada",45.519862200000006,-73.58816019999998,H2T 2T4,3.0,16.0,1928.0,Residential,497.0
622,"4534 Rue Clark, Montréal, QC H2T 2T4, Canada",45.5198338,-73.58796749999998,H2T 2T4,3.0,12.0,1931.0,Residential,497.0
623,"4515 Rue Clark, Montréal, QC H2T 2T3, Canada",45.52000899999999,-73.587299,H2T 2T3,3.0,,1940.0,Office,409.0
624,"4525 Rue Clark, Montréal, QC H2T 2T3, Canada",45.52009210000001,-73.58750570000001,H2T 2T3,6.0,,1910.0,Autres services d'affaires,1022.0
625,"4537 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520224,-73.58786490000001,H2T 2T3,3.0,6.0,1928.0,Residential,273.0
626,"4549 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520278000000005,-73.58797799999998,H2T 2T3,3.0,6.0,1928.0,Residential,273.0
627,"4561 Rue Clark, Montréal, QC H2T 2T3, Canada",45.5202939,-73.5880964,H2T 2T3,3.0,6.0,1928.0,Residential,273.0
628,"4573 Rue Clark, Montréal, QC H2T 2T3, Canada",45.5203247,-73.58821979999998,H2T 2T3,3.0,8.0,1928.0,Residential,249.0
629,"4585 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520404,-73.588273,H2T 2T3,3.0,3.0,1928.0,Residential,144.0
630,"4591 Rue Clark, Montréal, QC H2T 2T3, Canada",45.52039620000001,-73.58839959999999,H2T 2T3,3.0,6.0,1929.0,Residential,251.0
631,"4603 Rue Clark, Montréal, QC H2T 2T3, Canada",45.5204343,-73.5884858,H2T 2T3,3.0,3.0,1928.0,Residential,145.0
632,"4641 Rue Clark, Montréal, QC H2T 2T3, Canada",45.52064499999999,-73.588796,H2T 2T3,3.0,3.0,1910.0,Residential,172.0
633,"4647 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520679,-73.58886799999998,H2T 2T3,3.0,3.0,1910.0,Residential,171.0
634,"4653 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520717,-73.58893559999999,H2T 2T3,3.0,3.0,1910.0,Residential,168.0
635,"4659 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520746,-73.58900299999998,H2T 2T3,3.0,3.0,1910.0,Residential,168.0
636,"4665 Rue Clark, Montréal, QC H2T 2T3, Canada",45.520779,-73.589079,H2T 2T3,3.0,6.0,1926.0,Residential,389.0
637,"4815 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521227,-73.590041,H2T 2T6,3.0,3.0,1910.0,Residential,198.0
638,"4821 Rue Clark, Montréal, QC H2T 2T6, Canada",45.52127369999999,-73.5901592,H2T 2T6,3.0,3.0,1910.0,Residential,188.0
639,"4827 Rue Clark, Montréal, QC H2T 2T6, Canada",45.5212636,-73.59022,H2T 2T6,3.0,3.0,1910.0,Residential,186.0
640,"4833 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521268,-73.59027379999998,H2T 2T6,3.0,3.0,1910.0,Residential,184.0
641,"4839 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521358899999996,-73.59031399999998,H2T 2T6,3.0,3.0,1910.0,Residential,185.0
642,"4845 Rue Clark, Montréal, QC H2T 2T6, Canada",45.5213305,-73.5904204,H2T 2T6,3.0,3.0,1910.0,Residential,174.0
643,"4851 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521437,-73.59049399999998,H2T 2T6,3.0,6.0,1910.0,Residential,253.0
644,"4863 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521488,-73.590604,H2T 2T6,2.0,4.0,1910.0,Residential,382.0
645,"4873 Rue Clark, Montréal, QC H2T 2T6, Canada",45.5215336,-73.5907603,H2T 2T6,3.0,3.0,1910.0,Residential,182.0
646,"4879 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521578000000005,-73.59079190000001,H2T 2T6,3.0,3.0,1910.0,Residential,179.0
647,"4885 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521606,-73.590856,H2T 2T6,3.0,3.0,1910.0,Residential,177.0
648,"4891 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521638,-73.59093100000001,H2T 2T6,3.0,3.0,1910.0,Residential,216.0
649,"4897 Rue Clark, Montréal, QC H2T 2T6, Canada",45.521658,-73.591076,H2T 2T6,3.0,6.0,1900.0,Residential,217.0
650,"5060 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.522853999999995,-73.59276190000001,H2T 1R7,3.0,2.0,1880.0,Residential,301.0
651,"5044 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.5227221,-73.59245250000001,H2T 1R7,1.0,2.0,1910.0,Residential,152.0
652,"5040 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.522730700000004,-73.59237279999998,H2T 1R7,3.0,4.0,1950.0,Residential,153.0
653,"5024 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.522531799999996,-73.5921142,H2T 1R7,3.0,6.0,1984.0,Residential,498.0
654,"5000 Boul St-Laurent, Montréal, QC H2T 1R7, Canada",45.52239960000001,-73.5914071,H2T 1R7,3.0,,1900.0,Immeuble commercial,137.0
655,"4866 Boul St-Laurent, Montréal, QC H2T 1R5, Canada",45.521941600000005,-73.59059930000001,H2T 1R5,3.0,2.0,1900.0,Residential,206.0
656,"4848 Boul St-Laurent, Montréal, QC H2T 1R5, Canada",45.521849200000005,-73.59042869999998,H2T 1R5,2.0,,1936.0,Immeuble commercial,410.0
657,"4638 Boul St-Laurent, Montréal, QC H2W 2M5, Canada",45.5211607,-73.5891177,H2W 2M5,3.0,14.0,,Residential,1056.0
658,"4620 Boul St-Laurent, Montréal, QC H2T 1R3, Canada",45.52108320000001,-73.58882309999998,H2T 1R3,2.0,1.0,1910.0,Residential,286.0
659,"4606 Boul St-Laurent, Montréal, QC H2T 1R3, Canada",45.5209,-73.588808,H2T 1R3,2.0,7.0,1910.0,Residential,283.0
660,"4600 Boul St-Laurent, Montréal, QC H2T 1R3, Canada",45.52096710000001,-73.5885141,H2T 1R3,3.0,,1926.0,Immeuble commercial,333.0
661,"4567 Boul St-Laurent, Montréal, QC H2T 1R2, Canada",45.5207651,-73.58758929999998,H2T 1R2,3.0,2.0,1900.0,Residential,246.0
662,"4587 Boul St-Laurent, Montréal, QC H2T 1R2, Canada",45.5208917,-73.58780379999999,H2T 1R2,2.0,4.0,1900.0,Residential,308.0
663,"4597 Boul St-Laurent, Montréal, QC H2T 1R2, Canada",45.52101709999999,-73.58793100000001,H2T 1R2,3.0,4.0,1900.0,Residential,317.0
664,"4629 Boul St-Laurent, Montréal, QC H2T 1R2, Canada",45.521203,-73.588387,H2T 1R2,3.0,7.0,1910.0,Residential,307.0
665,"4637 Boul St-Laurent, Montréal, QC H2T 1R2, Canada",45.5212276,-73.58852979999999,H2T 1R2,3.0,5.0,1900.0,Residential,299.0
666,"4853 Boul St-Laurent, Montréal, QC H2T 1R6, Canada",45.5219966,-73.5902416,H2T 1R6,3.0,3.0,1885.0,Residential,298.0
667,"4903 Boul St-Laurent, Montréal, QC H2T 1R6, Canada",45.5223804,-73.59103309999998,H2T 1R6,3.0,,1910.0,Immeuble commercial,355.0
668,"4884 Rue Saint-Dominique, Montréal, QC H2T 1T8, Canada",45.52250069999999,-73.59026259999999,H2T 1T8,3.0,7.0,1885.0,Residential,332.0
669,"4874 Rue Saint-Dominique, Montréal, QC H2T 1T8, Canada",45.5224153,-73.5900728,H2T 1T8,2.0,4.0,1910.0,Residential,327.0
670,"4862 Rue Saint-Dominique, Montréal, QC H2T 1T8, Canada",45.5223546,-73.58994109999998,H2T 1T8,2.0,1.0,1930.0,Residential,332.0
671,"4802 Rue Saint-Dominique, Montréal, QC H2T 1T8, Canada",45.52198809999999,-73.5891918,H2T 1T8,3.0,5.0,1911.0,Residential,340.0
672,"4640 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.521475,-73.588133,H2T 1T5,2.0,2.0,1921.0,Residential,361.0
673,"4624 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.5214057,-73.5879231,H2T 1T5,3.0,6.0,1885.0,Residential,330.0
674,"4618 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.521358,-73.58789,H2T 1T5,2.0,2.0,1900.0,Residential,321.0
675,"4610 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.52126699999999,-73.58775,H2T 1T5,3.0,6.0,1965.0,Residential,311.0
676,"4600 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.52121169999999,-73.5876487,H2T 1T5,3.0,6.0,1965.0,Residential,311.0
677,"4588 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.52115560000001,-73.5875247,H2T 1T5,3.0,7.0,1987.0,Residential,312.0
678,"4558 Rue Saint-Dominique, Montréal, QC H2T 1T5, Canada",45.5210407,-73.58703879999999,H2T 1T5,3.0,5.0,1900.0,Residential,329.0
679,"4507 Rue Saint-Dominique, Montréal, QC H2T 1T6, Canada",45.520879,-73.586215,H2T 1T6,3.0,6.0,1900.0,Residential,211.0
680,"4529 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5210034,-73.58657600000001,H2T 1T7,3.0,5.0,1885.0,Residential,345.0
681,"4539 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.52103289999999,-73.5866954,H2T 1T7,2.0,2.0,1885.0,Residential,173.0
682,"4549 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.521096899999996,-73.58680670000003,H2T 1T7,2.0,1.0,1885.0,Residential,173.0
683,"4555 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5211321,-73.58684079999998,H2T 1T7,3.0,3.0,1915.0,Residential,177.0
684,"4561 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.521173700000006,-73.5868835,H2T 1T7,3.0,3.0,1915.0,Residential,169.0
685,"4575 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5212593,-73.58695449999998,H2T 1T7,3.0,5.0,1973.0,Residential,345.0
686,"4581 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.521277000000005,-73.587087,H2T 1T7,3.0,3.0,1900.0,Residential,347.0
687,"4611 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.521440000000005,-73.58744200000001,H2T 1T7,2.0,1.0,1957.0,Residential,173.0
688,"4617 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5214565,-73.58756919999998,H2T 1T7,2.0,2.0,1979.0,Residential,345.0
689,"4625 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.52159,-73.587751,H2T 1T7,3.0,15.0,1973.0,Residential,1036.0
690,"4663 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5217426,-73.5882273,H2T 1T7,3.0,9.0,1910.0,Residential,345.0
691,"4681 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5217994,-73.5883781,H2T 1T7,3.0,3.0,1915.0,Residential,173.0
692,"4687 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.521873600000006,-73.588452,H2T 1T7,3.0,3.0,1915.0,Residential,173.0
693,"4707 Rue Saint-Dominique, Montréal, QC H2T 1T7, Canada",45.5219767,-73.58871119999998,H2T 1T7,2.0,2.0,1885.0,Residential,221.0
694,"66 Rue Villeneuve E, Montréal, QC H2T 1K9, Canada",45.5222088,-73.58856870000001,H2T 1K9,2.0,8.0,1900.0,Residential,345.0
695,"4684 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5222502,-73.5882905,H2T 1W2,2.0,1.0,1910.0,Residential,173.0
696,"4674 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5222473,-73.5881042,H2T 1W2,2.0,2.0,1900.0,Residential,173.0
697,"4666 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5221862,-73.58801640000001,H2T 1W2,2.0,2.0,1957.0,Residential,173.0
698,"4662 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5221374,-73.58797990000001,H2T 1W2,2.0,2.0,1885.0,Residential,173.0
699,"4656 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.52209819999999,-73.58789370000002,H2T 1W2,2.0,1.0,1914.0,Residential,173.0
700,"4652 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.522109,-73.5878441,H2T 1W2,2.0,2.0,1910.0,Residential,171.0
701,"4646 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.522018599999996,-73.5877734,H2T 1W2,2.0,1.0,1910.0,Residential,174.0
702,"4614 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.521884299999996,-73.58744349999998,H2T 1W2,3.0,12.0,1973.0,Residential,1036.0
703,"4608 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5218638,-73.58728330000002,H2T 1W2,2.0,2.0,1900.0,Residential,175.0
704,"4602 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5218093,-73.5871796,H2T 1W2,2.0,2.0,1900.0,Residential,171.0
705,"4598 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5217574,-73.58714640000001,H2T 1W2,2.0,2.0,1900.0,Residential,172.0
706,"4592 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.52174489999999,-73.5870357,H2T 1W2,2.0,2.0,1900.0,Residential,172.0
707,"4586 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.521716299999994,-73.58699039999998,H2T 1W2,3.0,3.0,1926.0,Residential,173.0
708,"4582 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5217014,-73.58694609999998,H2T 1W2,3.0,2.0,1926.0,Residential,172.0
709,"4570 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5215946,-73.58678929999998,H2T 1W2,2.0,6.0,1885.0,Residential,346.0
710,"4560 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.521544299999995,-73.5866084,H2T 1W2,2.0,4.0,1900.0,Residential,345.0
711,"4554 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.521457,-73.58659589999998,H2T 1W2,2.0,1.0,1885.0,Residential,345.0
712,"4542 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.52142420000001,-73.5864155,H2T 1W2,3.0,3.0,1885.0,Residential,173.0
713,"4536 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.5213917,-73.5863443,H2T 1W2,3.0,3.0,1885.0,Residential,173.0
714,"4530 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.52131,-73.5863684,H2T 1W2,3.0,17.0,1958.0,Residential,345.0
715,"4520 Avenue Coloniale, Montréal, QC H2T 1W2, Canada",45.521233,-73.5862306,H2T 1W2,3.0,17.0,1958.0,Residential,345.0
716,"4525 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5215724,-73.5860515,H2T 1W1,2.0,2.0,1885.0,Residential,173.0
717,"4529 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.52156189999999,-73.58617840000001,H2T 1W1,2.0,2.0,1885.0,Residential,173.0
718,"4535 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.52156069999999,-73.58626890000001,H2T 1W1,2.0,4.0,1885.0,Residential,345.0
719,"4545 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.521641100000004,-73.58640820000001,H2T 1W1,2.0,1.0,1885.0,Residential,170.0
720,"4547 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5216567,-73.5864186,H2T 1W1,2.0,2.0,1885.0,Residential,176.0
721,"4551 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.52168160000001,-73.5864899,H2T 1W1,2.0,2.0,1898.0,Residential,173.0
722,"4557 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5217384,-73.5866072,H2T 1W1,2.0,1.0,1885.0,Residential,171.0
723,"4561 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5218071,-73.5866333,H2T 1W1,2.0,1.0,1885.0,Residential,174.0
724,"4565 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.52179779999999,-73.5867322,H2T 1W1,2.0,1.0,1885.0,Residential,173.0
725,"4571 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.521818100000004,-73.58677440000001,H2T 1W1,2.0,4.0,1885.0,Residential,345.0
726,"4579 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5219146,-73.58692359999998,H2T 1W1,2.0,1.0,1885.0,Residential,163.0
727,"4585 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5219896,-73.58716940000001,H2T 1W1,2.0,2.0,1900.0,Residential,182.0
728,"4589 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5219448,-73.58705909999998,H2T 1W1,2.0,7.0,1885.0,Residential,345.0
729,"4621 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5221768,-73.58745449999998,H2T 1W1,2.0,2.0,1900.0,Residential,200.0
730,"4629 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5221891,-73.58756329999999,H2T 1W1,2.0,1.0,1900.0,Residential,144.0
731,"4631 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.522263099999996,-73.58760799999999,H2T 1W1,2.0,1.0,1900.0,Residential,173.0
732,"4635 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5222474,-73.5876767,H2T 1W1,2.0,2.0,1900.0,Residential,173.0
733,"4641 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5222883,-73.5877912,H2T 1W1,2.0,3.0,1885.0,Residential,345.0
734,"4673 Avenue Coloniale, Montréal, QC H2T 1W1, Canada",45.5224696,-73.5881646,H2T 1W1,2.0,4.0,1880.0,Residential,243.0
735,"4809 Avenue Coloniale, Montréal, QC H2T 1W3, Canada",45.5226542,-73.58855720000001,H2T 1W3,3.0,3.0,1900.0,Residential,175.0
736,"4815 Avenue Coloniale, Montréal, QC H2T 1W3, Canada",45.522726500000005,-73.588616,H2T 1W3,3.0,3.0,1900.0,Residential,171.0
737,"4825 Avenue Coloniale, Montréal, QC H2T 1W3, Canada",45.522734,-73.58878299999999,H2T 1W3,3.0,6.0,1900.0,Residential,285.0
738,"4835 Avenue Coloniale, Montréal, QC H2T 1W4, Canada",45.5229366,-73.58907950000001,H2T 1W4,2.0,,1900.0,Immeuble résidentiel en construction,511.0
739,"4880 Rue de Bullion, Montréal, QC H2T 1Z5, Canada",45.52355,-73.589598,H2T 1Z5,3.0,6.0,1910.0,Residential,258.0
740,"4846 Rue de Bullion, Montréal, QC H2T, Canada",45.523428499999994,-73.58896779999998,H2T,2.0,2.0,1900.0,Residential,142.0
741,"4832 Rue de Bullion, Montréal, QC H2T 1Z2, Canada",45.523196,-73.588664,H2T 1Z2,2.0,1.0,1910.0,Residential,113.0
742,"4814 Rue de Bullion, Montréal, QC H2T 1Y8, Canada",45.5230804,-73.5883138,H2T 1Y8,2.0,2.0,1900.0,Residential,345.0
743,"4684 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5228012,-73.58782740000002,H2T 1Y6,2.0,2.0,1900.0,Residential,345.0
744,"4678 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522771,-73.587802,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
745,"4672 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522744,-73.58771290000001,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
746,"4666 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5227091,-73.58757279999998,H2T 1Y6,2.0,2.0,1985.0,Residential,345.0
747,"4658 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5226855,-73.58749509999998,H2T 1Y6,2.0,2.0,1900.0,Residential,146.0
748,"4652 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5226102,-73.5874249,H2T 1Y6,2.0,1.0,1900.0,Residential,199.0
749,"4640 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5225625,-73.58726970000001,H2T 1Y6,2.0,4.0,1900.0,Residential,345.0
750,"4630 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522493,-73.587164,H2T 1Y6,2.0,4.0,1900.0,Residential,345.0
751,"4616 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522436,-73.58696499999998,H2T 1Y6,2.0,4.0,1900.0,Residential,345.0
752,"4610 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.52239,-73.586961,H2T 1Y6,2.0,2.0,1900.0,Residential,224.0
753,"4604 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.52237,-73.586883,H2T 1Y6,2.0,1.0,2013.0,Residential,127.0
754,"4600 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522372,-73.58678340000002,H2T 1Y6,2.0,1.0,1900.0,Residential,189.0
755,"4594 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522318,-73.58669920000001,H2T 1Y6,2.0,1.0,1900.0,Residential,165.0
756,"4586 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522265000000004,-73.58667700000001,H2T 1Y6,2.0,2.0,1910.0,Residential,165.0
757,"4582 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5222277,-73.58657339999998,H2T 1Y6,2.0,1.0,1910.0,Residential,175.0
758,"4576 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5222355,-73.5864946,H2T 1Y6,2.0,2.0,1900.0,Residential,157.0
759,"4572 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5222033,-73.58639759999998,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
760,"4562 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.52216060000001,-73.5863155,H2T 1Y6,2.0,3.0,1885.0,Residential,345.0
761,"4558 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522064,-73.586264,H2T 1Y6,2.0,2.0,1885.0,Residential,181.0
762,"4554 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.522025,-73.58620400000001,H2T 1Y6,2.0,2.0,1900.0,Residential,164.0
763,"4548 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5220418,-73.5861182,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
764,"4544 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.521975,-73.58605209999999,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
765,"4530 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5219059,-73.58577640000001,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
766,"4526 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.521862799999994,-73.5857455,H2T 1Y6,2.0,2.0,1900.0,Residential,173.0
767,"4520 Rue de Bullion, Montréal, QC H2T 1Y6, Canada",45.5218052,-73.58557990000001,H2T 1Y6,2.0,4.0,1900.0,Residential,314.0
768,"153 Rue de Varennes, Montréal, QC H2T, Canada",45.5218828,-73.58544619999998,H2T,2.0,5.0,1900.0,Residential,242.0
769,"4529 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.522053,-73.585574,H2T 1Y7,2.0,2.0,1900.0,Residential,173.0
770,"4535 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.5220662,-73.58569440000001,H2T 1Y7,2.0,2.0,1900.0,Residential,173.0
771,"4539 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.5221127,-73.5857358,H2T 1Y7,3.0,6.0,1900.0,Residential,345.0
772,"4551 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.522234000000005,-73.585864,H2T 1Y7,3.0,6.0,1900.0,Residential,345.0
773,"4573 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.5223,-73.58616490000001,H2T 1Y7,3.0,5.0,1928.0,Residential,230.0
774,"4581 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.5223698,-73.5862503,H2T 1Y7,3.0,5.0,1928.0,Residential,230.0
775,"4589 Rue de Bullion, Montréal, QC H2T 1Y7, Canada",45.522433,-73.586311,H2T 1Y7,3.0,5.0,1928.0,Residential,230.0
